site_id,latitude,longitude,elevation_in_meters,state,species_id,genus,species,common_name,kingdom,phenophase_id,phenophase_description,pheno_class_id,pheno_class_name,first_yes_sample_size,mean_first_yes_year,mean_first_yes_doy,mean_first_yes_julian_date,se_first_yes_in_days,mean_numdays_since_prior_no,se_numdays_since_prior_no,last_yes_sample_size,mean_last_yes_year,mean_last_yes_doy,mean_last_yes_julian_date,se_last_yes_in_days,mean_numdays_until_next_no,se_numdays_until_next_no,mean_gdd,se_gdd,mean_gddf,se_gddf,tmax_winter,tmax_spring,tmax_summer,tmax_fall,tmin_winter,tmin_spring,tmin_summer,tmin_fall,prcp_winter,prcp_spring,prcp_summer,prcp_fall,mean_accum_prcp,se_accum_prcp,mean_daylength,se_daylength
5423,47.655613,-117.449272,587,WA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2011,122,2455684,-9999,9,-9999,1,2011,135,2455697,-9999,3,-9999,385.5,-9999,693.9,-9999,2.47,12.54,26.48,14.58,-5.23,1.23,9.15,2.57,185,191,40,152,222,-9999,51494,-9999
5434,43.631012,-70.406815,30,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2011,116,2455678,-9999,3,-9999,1,2011,123,2455685,-9999,7,-9999,221.75,-9999,399.15,-9999,0.85,11.6,25.36,15.49,-9.46,1.87,14.45,5.16,297,431,345,364,503,-9999,49421,-9999
5504,43.81361,-69.95771,11,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,130,2455692,-9999,7,-9999,-9999,-9999,-9999,-9999,0.45,11.1,24.71,14.93,-8.78,1.83,14.35,5.64,307,412,306,392,-9999,-9999,-9999,-9999
5539,44.795204,-68.777328,14,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2011,122,2455684,-9999,3,-9999,1,2011,122,2455684,-9999,9,-9999,251,-9999,451.8,-9999,-0.54,11.28,25.15,14.57,-11.31,0.72,13.12,4.1,308,384,338,412,417,-9999,50803,-9999
5541,44.438301,-67.982468,7,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2011,133,2455695,-9999,7,-9999,1,2011,136,2455698,-9999,4,-9999,385.5,-9999,693.9,-9999,0.14,10.57,23.63,14.66,-9.37,1.36,13.25,5.38,417,355,259,549,458,-9999,52186,-9999
5560,43.605831,-70.234955,23,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,2,2011,123,2455685,0,2,0,2,2011,144,2455706,1,2,0,310,0,558,0,0.72,11.33,24.91,15.27,-8.66,2.08,14.48,5.77,330,410,325,370,555,0,50458,0
5580,44.640827,-67.893944,91,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2011,134,2455696,-9999,6,-9999,1,2011,191,2455753,-9999,7,-9999,372.75,-9999,670.95,-9999,-0.12,10.5,23.84,14.4,-9.99,0.83,12.94,4.87,440,399,288,528,489,-9999,52531,-9999
5616,46.614246,-67.898643,230,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2011,141,2455703,-9999,7,-9999,2,2011,141,2455703,0,4,0,319.25,-9999,574.65,-9999,-3.64,8.67,23.61,11.76,-12.79,-2.3,11.91,2.34,301,333,510,415,414,-9999,54259,-9999
2,43.08535,-70.69133,12,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,3,2012,92,2456019,0,6,0,3,2012,129,2456056,0,20,0,253.25,0,455.85,4.01943669423e-14,4.8,15.36,25.72,16.82,-5.27,4.26,15.33,6.8,224,261,370,362,192,0,45274,0
44,40.633945,-75.662949,620,PA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,101,2456028,-9999,11,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,485.5,-9999,873.9,-9999,6.67,18.67,28.4,18.41,-3.48,6.07,16.24,7.16,219,282,357,556,151,-9999,46656,-9999
101,37.169998,-98.029999,417,KS,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,79,2456006,-9999,10,-9999,1,2012,79,2456006,-9999,9,-9999,494.75,-9999,890.55,-9999,9.76,24.33,35.08,21.93,-3.13,10.56,19.77,7.29,170,240,165,176,95,-9999,42854,-9999
878,41.597931,-87.063187,197,IN,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,77,2456004,-9999,15,-9999,1,2012,77,2456004,-9999,17,-9999,220.75,-9999,397.35,-9999,4.26,18.64,28.97,16.88,-4.09,7.17,17.1,6.96,174,168,299,335,132,-9999,42509,-9999
1216,42.13028,-87.751694,203,IL,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,81,2456008,-9999,20,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,327.75,-9999,589.95,-9999,4.57,17.66,29.65,16.95,-3.41,7.59,18.92,8.33,157,194,303,281,108,-9999,43200,-9999
1327,42.546036,-71.3545,87,MA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,82,2456009,-9999,2,-9999,1,2012,299,2456226,-9999,5,-9999,227.25,-9999,409.05,-9999,6.13,17.05,27.87,18.11,-5.32,4.55,14.76,6.26,243,270,324,519,191,-9999,43546,-9999
1419,42.011166,-88.503304,280,IL,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,75,2456002,-9999,3,-9999,1,2012,87,2456014,-9999,5,-9999,132,-9999,237.6,-9999,3.04,18.35,29.43,16.25,-5.8,6.11,16.21,5.02,155,211,169,254,107,-9999,42163,-9999
1580,38.25729,-85.633453,164,KY,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,2,2012,79,2456006,0,5,0,2,2012,120,2456047,9.5,19,0,512,0,921.6,0,9.58,23.46,32.01,20.17,-0.61,10.27,18.52,8.75,300,527,193,410,278,0,42854,0
1604,43.088444,-70.946388,12,NH,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,107,2456034,-9999,16,-9999,1,2012,107,2456034,-9999,11,-9999,385.25,-9999,693.45,-9999,4.87,16.35,26.92,17.52,-5.59,4.05,14.71,6.34,211,271,323,395,196,-9999,47693,-9999
1625,40.752914,-73.888695,20,NY,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,70,2455997,-9999,22,-9999,1,2012,265,2456192,-9999,4,-9999,297.25,-9999,535.05,-9999,8.29,18.09,28.8,19.38,0.04,8.76,19.51,11.08,201,291,382,391,122,-9999,41472,-9999
1646,42.763412,-78.619591,276,NY,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,81,2456008,-9999,4,-9999,1,2012,110,2456037,-9999,11,-9999,227,-9999,408.6,-9999,3.52,16.49,26.9,16.57,-4.24,4.46,15.03,6.95,262,161,250,344,184,-9999,43200,-9999
2222,42.545998,-71.355217,91,MA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,82,2456009,-9999,2,-9999,1,2012,316,2456243,-9999,10,-9999,227.25,-9999,409.05,-9999,6.13,17.05,27.87,18.11,-5.32,4.55,14.76,6.26,243,270,324,519,191,-9999,43546,-9999
2772,36.440838,-84.323586,384,TN,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,74,2456001,-9999,2,-9999,1,2012,85,2456012,-9999,1,-9999,436,-9999,784.8,-9999,10.64,22.94,29.68,19.83,-0.9,9.1,16.92,7.32,406,385,288,542,365,-9999,42163,-9999
5174,37.538078,-77.554939,93,VA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2012,71,2455998,-9999,14,-9999,-9999,-9999,-9999,-9999,12.56,22.85,30.97,21.45,-0.25,9.54,18.88,9.69,188,273,267,388,-9999,-9999,-9999,-9999
5277,47.468678,-121.74054,163,WA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,71,2455998,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,280.75,-9999,505.35,-9999,6.23,13.62,22.73,14.92,0.69,3.66,10.83,5.9,697,645,264,606,639,-9999,41126,-9999
5311,40.801147,-76.039352,323,PA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2012,79,2456006,-9999,7,-9999,-9999,-9999,-9999,-9999,5.08,17.74,27.3,16.97,-4.19,5.4,15.35,6.81,210,368,337,640,-9999,-9999,-9999,-9999
5450,43.775196,-70.332611,113,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,83,2456010,-9999,4,-9999,1,2012,106,2456033,-9999,15,-9999,158.5,-9999,285.3,-9999,2.73,14.17,25.46,16.08,-6.8,3.08,14.67,5.98,246,337,593,407,191,-9999,43546,-9999
5485,43.672104,-70.443047000000007,69,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,2,2012,108,2456035,3.5,3.5,0.5,2,2012,108,2456035,3.5,7.5,5.5,304.125,44.625,547.425,80.325,3.16,14.47,25.62,16.36,-6.73,3.13,14.63,5.99,240,357,513,375,204,0,48038.5,691.5
5504,43.81361,-69.95771,11,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,110,2456037,-9999,20,-9999,1,2012,117,2456044,-9999,11,-9999,341.75,-9999,615.15,-9999,3.36,13.83,24.63,16.09,-5.85,3.63,14.82,6.74,224,291,438,373,191,-9999,48384,-9999
5541,44.438301,-67.982468,7,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,128,2456055,-9999,3,-9999,1,2012,139,2456066,-9999,3,-9999,397.75,-9999,715.95,-9999,3.12,12.63,24.37,15.96,-7.71,2.01,13.79,6.23,260,393,417,369,382,-9999,51494,-9999
5560,43.605831,-70.234955,23,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,3,2012,103,2456030,2.0275875101,2.33333333333,0.333333333333,3,2012,160,2456087,22.3333333333,3.66666666667,0.333333333333,270.166666667,17.7566497716,486.3,31.9619695889,3.76,14.03,24.96,16.45,-5.74,3.77,14.85,6.52,217,466,448,434,232.666666667,0.333333333333,47232,304.828367009
5616,46.614246,-67.898643,230,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,2,2012,124,2456051,0,2,0,2,2012,135,2456062,0,7,0,249.25,0,448.65,0,-2.54,11.43,24.59,13.75,-13.2,-0.38,12.19,3.49,206,225,358,221,259,0,51494,0
5796,40.580002,-96.459999,397,NE,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,75,2456002,-9999,3,-9999,1,2012,91,2456018,-9999,1,-9999,220.75,-9999,397.35,-9999,5.67,22.61,32.47,18.88,-7.11,7.78,17.47,4.03,133,216,152,133,81,-9999,42163,-9999
6543,58.480236,-134.783279,13,AK,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,101,2456028,-9999,22,-9999,1,2012,121,2456048,-9999,14,-9999,106.25,-9999,191.25,-9999,1.59,7.98,15.29,6.94,-3.11,0.63,8.19,1.88,451,268,576,606,325,-9999,49421,-9999
6555,44.68729,-68.591362,88,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,99,2456026,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,156.75,-9999,282.15,-9999,1.91,13.32,25.01,15.64,-8.76,1.53,13.47,5.49,247,338,322,282,174,-9999,46656,-9999
6560,40.695343,-80.304787,240,PA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2012,77,2456004,-9999,3,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,271.75,-9999,489.15,-9999,6.08,19.59,29.34,18.25,-2.58,6.66,16.41,8.14,217,204,265,387,182,-9999,42509,-9999
8319,36.176056,-83.879494,294,TN,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2012,138,2456065,-9999,4,-9999,-9999,-9999,-9999,-9999,11.81,24.14,31.02,21.09,0.52,10.66,18.44,8.65,349,358,251,511,-9999,-9999,-9999,-9999
8439,42.338051,-72.469528,85,MA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2012,124,2456051,-9999,7,-9999,-9999,-9999,-9999,-9999,5.04,17.12,27.81,17.37,-5.31,4.24,14.81,6.37,225,229,310,478,-9999,-9999,-9999,-9999
8555,44.269394,-70.102585,111,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2012,127,2456054,-9999,7,-9999,-9999,-9999,-9999,-9999,1.77,14.12,25.41,15.85,-8.49,2.09,13.8,4.97,210,340,400,327,-9999,-9999,-9999,-9999
8560,44.25386,-70.654938,243,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2012,126,2456053,-9999,3,-9999,-9999,-9999,-9999,-9999,1.15,13.88,25.2,15.35,-9.41,1.4,12.93,4.32,206,295,501,363,-9999,-9999,-9999,-9999
2,43.08535,-70.69133,12,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,3,2013,114,2456407,0,7,0,3,2013,135,2456428,1.66666666667,6.66666666667,1.66666666667,275.75,0,496.35,4.01943669423e-14,3.24,12.75,26.01,15.26,-6.17,1.61,15.64,5.38,347,245,325,205,308,0,49075,0
3,35.879211,-84.172203,284,TN,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,68,2456361,-9999,3,-9999,1,2013,104,2456397,-9999,3,-9999,336.75,-9999,606.15,-9999,11.2,19.23,29.14,20.66,1.01,6.78,19,8.18,592,457,516,283,446,-9999,41472,-9999
974,42.466019,-71.212372,51,MA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,86,2456379,-9999,3,-9999,1,2013,130,2456423,-9999,6,-9999,112.75,-9999,202.95,-9999,4.13,14.29,27.38,16.4,-5.06,2.43,16.05,5.71,304,265,354,277,220,-9999,44237,-9999
1327,42.546036,-71.3545,87,MA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,107,2456400,-9999,4,-9999,1,2013,120,2456413,-9999,5,-9999,236.25,-9999,425.25,-9999,3.83,14.58,27.72,16.52,-5.89,1.8,15.53,4.97,337,249,422,282,307,-9999,47693,-9999
1419,42.011166,-88.503304,280,IL,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,125,2456418,-9999,8,-9999,1,2013,125,2456418,-9999,7,-9999,341.25,-9999,614.25,-9999,1.53,12.49,26.51,15.66,-7.69,1.68,14.99,3.42,234,353,284,162,440,-9999,50458,-9999
1447,42.176537,-85.892448,230,MI,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,124,2456417,-9999,7,-9999,1,2013,124,2456417,-9999,8,-9999,387,-9999,696.6,-9999,2.82,13.52,26.61,16.16,-5.04,2.53,14.89,4.93,236,302,305,235,375,-9999,50458,-9999
1580,38.25729,-85.633453,164,KY,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,2,2013,98,2456391,0,1,0,2,2013,120,2456413,0,8,0,420.25,0,756.45,0,8.81,18.02,29.54,19.51,-0.96,6.74,18.63,7.01,375,327,387,253,316,0,45619,0
1604,43.088444,-70.946388,12,NH,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,95,2456388,-9999,20,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,139.75,-9999,251.55,-9999,2.99,13.61,26.74,15.86,-6.44,1.55,14.93,4.7,338,248,356,230,234,-9999,45619,-9999
1625,40.752914,-73.888695,20,NY,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,104,2456397,-9999,5,-9999,1,2013,145,2456438,-9999,4,-9999,404.25,-9999,727.65,-9999,5.9,14.99,28.16,17.52,-1.05,5.86,19.53,9.71,328,249,379,208,279,-9999,47002,-9999
1646,42.763412,-78.619591,276,NY,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,115,2456408,-9999,16,-9999,1,2013,121,2456414,-9999,8,-9999,255.5,-9999,459.9,-9999,2.22,12.67,24.84,14.97,-5.48,1.86,14.64,5.08,217,245,351,332,260,-9999,49075,-9999
2222,42.545998,-71.355217,91,MA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,107,2456400,-9999,4,-9999,1,2013,130,2456423,-9999,6,-9999,236.25,-9999,425.25,-9999,3.83,14.58,27.72,16.52,-5.89,1.8,15.53,4.97,337,249,422,282,307,-9999,47693,-9999
2772,36.440838,-84.323586,384,TN,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,95,2456388,-9999,2,-9999,1,2013,102,2456395,-9999,1,-9999,389.5,-9999,701.1,-9999,9.48,17.47,27.53,19.08,-0.78,5.03,17.31,6.1,438,475,529,270,488,-9999,45274,-9999
5450,43.775196,-70.332611,113,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,118,2456411,-9999,10,-9999,1,2013,118,2456411,-9999,11,-9999,237.5,-9999,427.5,-9999,1.28,11.71,25.28,14.19,-7.51,1.08,14.64,4.54,375,255,379,270,292,-9999,49766,-9999
5504,43.81361,-69.95771,11,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2013,130,2456423,-9999,11,-9999,-9999,-9999,-9999,-9999,1.96,11.47,24.6,14.36,-6.6,1.77,14.64,5.28,335,246,288,234,-9999,-9999,-9999,-9999
6377,40.150265,-77.12635,146,PA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2013,115,2456408,-9999,18,-9999,-9999,-9999,-9999,-9999,5.01,15.64,28.24,17.03,-3.17,4.33,17.05,6.29,238,191,312,335,-9999,-9999,-9999,-9999
8309,39.731804,-104.961166,1639,CO,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,79,2456372,-9999,22,-9999,1,2013,79,2456372,-9999,6,-9999,212,-9999,381.6,-9999,7.8,15.62,30.82,19.91,-7.8,0.55,14.32,3.16,43,149,128,99,53,-9999,42854,-9999
8555,44.269394,-70.102585,111,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,122,2456415,-9999,7,-9999,1,2013,128,2456421,-9999,5,-9999,253.5,-9999,456.3,-9999,0.39,11.66,25.08,14.08,-9.04,0.39,13.76,3.3,276,255,519,282,246,-9999,50458,-9999
9417,37.36171,-92.928894,423,MO,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,110,2456403,-9999,18,-9999,1,2013,75,2456368,-9999,17,-9999,545,-9999,981,-9999,8.4,16.67,28.73,19.52,-2.9,5.04,17.61,6.89,189,457,540,330,371,-9999,47347,-9999
9941,44.227024,-69.592491,42,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,2,2013,120,2456413,0,2,0,2,2013,125,2456418,0,3,0,258.25,0,464.85,0,1.1,11.41,24.68,14.16,-8.1,1.18,14.1,4.41,285,259,368,286,242,0,50112,0
9955,43.691677,-70.269669,30,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,118,2456411,-9999,3,-9999,1,2013,133,2456426,-9999,2,-9999,269.5,-9999,485.1,-9999,2.08,11.96,25.24,14.65,-6.92,1.52,14.82,4.86,390,239,363,224,286,-9999,49766,-9999
9993,43.999718,-69.55117,28,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,104,2456397,-9999,6,-9999,1,2013,125,2456418,-9999,7,-9999,163,-9999,293.4,-9999,1.88,11.16,24,14.25,-6.78,1.75,14.27,5.36,298,267,303,271,239,-9999,47347,-9999
10173,43.912842,-69.57888,38,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,0,-9999,-9999,-9999,-9999,-9999,-9999,2,2013,117,2456410,0,29,0,-9999,-9999,-9999,-9999,1.86,10.83,23.55,14,-6.37,1.88,14.27,5.67,323,271,302,256,-9999,-9999,-9999,-9999
10530,43.808941,-70.192505,20,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2013,132,2456425,-9999,9,-9999,1,2013,144,2456437,-9999,6,-9999,431,-9999,775.8,-9999,1.82,11.97,25.28,14.57,-7.06,1.5,14.77,4.85,330,231,317,237,287,-9999,51840,-9999
2,43.08535,-70.69133,12,ME,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,3,2014,122,2456780,0,3,0,3,2014,140,2456798,0,9,0,288.25,0,518.85,0,0.48,11.32,25.29,15.77,-8.74,0.02,14.23,4.31,312,241,306,238,401,0,50112,0
3,35.879211,-84.172203,284,TN,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2014,96,2456754,-9999,11,-9999,1,2014,102,2456760,-9999,4,-9999,548,-9999,986.4,-9999,8.81,21.58,29.67,20.99,-2.73,7.58,18.37,9.15,414,289,435,276,306,-9999,45274,-9999
974,42.466019,-71.212372,51,MA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2014,122,2456780,-9999,10,-9999,1,2014,122,2456780,-9999,13,-9999,354.5,-9999,638.1,-9999,1.74,13.11,26.8,16.91,-8.43,0.94,14.59,4.47,316,299,357,176,410,-9999,50112,-9999
1327,42.546036,-71.3545,87,MA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2014,108,2456766,-9999,4,-9999,1,2014,311,2456969,-9999,13,-9999,201,-9999,361.8,-9999,1.17,13.15,27.1,16.98,-9.51,0.19,13.96,3.6,327,317,311,186,378,-9999,48038,-9999
1419,42.011166,-88.503304,280,IL,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2014,123,2456781,-9999,12,-9999,1,2014,131,2456789,-9999,7,-9999,307.5,-9999,553.5,-9999,-4.31,12.88,26.37,15.65,-14.71,0.82,15.12,4.12,157,197,498,208,225,-9999,50112,-9999
1447,42.176537,-85.892448,230,MI,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2014,130,2456788,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,424,-9999,763.2,-9999,-2.27,12.96,26.07,16.2,-10.62,0.66,14.45,5.61,221,172,352,262,268,-9999,51149,-9999
1580,38.25729,-85.633453,164,KY,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,2,2014,94,2456752,0,3,0,2,2014,110,2456768,0,4,0,352.75,0,634.95,0,5.26,19.98,29.86,19.99,-5.16,6.96,18.85,8.38,315,417,277,481,310,0,45274,0
1625,40.752914,-73.888695,20,NY,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2014,101,2456759,-9999,1,-9999,1,2014,129,2456787,-9999,3,-9999,289,-9999,520.2,-9999,3.83,14.86,27.67,18.42,-4.22,4.92,18.3,8.96,345,455,312,170,381,-9999,46656,-9999
1646,42.763412,-78.619591,276,NY,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2014,124,2456782,-9999,3,-9999,1,2014,135,2456793,-9999,8,-9999,293.5,-9999,528.3,-9999,-1.39,11.58,25.08,14.86,-10.42,-0.33,13.98,4.54,271,246,356,331,319,-9999,50458,-9999
1897,40.64323,-75.315399,99,PA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2014,75,2456733,-9999,12,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,53.5,-9999,96.3,-9999,2.14,14.9,27.59,17.76,-8.45,2.2,15.26,5.19,373,407,359,200,270,-9999,42163,-9999
2222,42.545998,-71.355217,91,MA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2014,108,2456766,-9999,4,-9999,1,2014,348,2457006,-9999,5,-9999,201,-9999,361.8,-9999,1.17,13.15,27.1,16.98,-9.51,0.19,13.96,3.6,327,317,311,186,378,-9999,48038,-9999
2772,36.440838,-84.323586,384,TN,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2014,93,2456751,-9999,3,-9999,1,2014,96,2456754,-9999,3,-9999,378.75,-9999,681.75,-9999,7.18,20.07,28.2,19.43,-4.6,5.55,16.67,7.14,488,416,454,267,416,-9999,44928,-9999
5174,37.538078,-77.554939,93,VA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2014,95,2456753,-9999,7,-9999,1,2014,81,2456739,-9999,7,-9999,446.5,-9999,803.7,-9999,9.06,19.97,29.49,20.3,-2.87,6.23,17.97,8.27,346,371,234,211,279,-9999,45274,-9999
6377,40.150265,-77.12635,146,PA,73,Forsythia,spp.,forsythia,Plantae,371,Breaking leaf buds,1,Initial shoot or leaf growth,1,2014,104,2456762,-9999,4,-9999,1,2014,108,2456766,-9999,3,-9999,264,-9999,475.2,-9999,2.44,15.37,27.57,17.97,-7.34,3.05,15.72,5.96,248,351,377,340,282,-9999,47002,-9999
